headline	text	category	url 
Grammy Awards 2022: Wizkid, Tems and Burna Boy fit win	"Afta three-months delay due to increase in Covid cases for US, The Grammy Awards dey upon us once again. Di star-studded ceremony traditionally dey known as ""music's biggest night"" - e dey cover both di scale of di event and di length of time wey dem dey use do di show. Di first winner go dey announced for Las Vegas by 12:30 on Sunday, eight hours before di album of the year prize go dey presented by 20:30 local time. About 70 categories na im dey in total, with everyone from Wizkid to Angelique Kidjo, Tems and Barack Obama names wey dey di nominations list. Unlike last year event event wey bin dey small and feature mixture of live and pre-recorded performances, di 2022 ceremony go be more of a normal show. Billie Eilish, Lil Nas X, Carrie Underwood, Silk Sonic and Olivia Rodrigo all go perform for stage for di MGM Grand Arena. Comedian Trevor Noah go be di host for di second time. Here na some facts about di ceremony to get you ready... Almost 22,000 songs and albums na im dem submit for consideration dis year, wey make dem increase di shortlists for di main categories from eight to 10 nominees for di first time. ""We dey live for time wey music dey experience extraordinary growth,"" Recording Academy CEO Harvey Mason, Jr explain. ""Over 60,000 songs na im dem dey release. So much more music still dey available. Plenty excellence dey to recognise and celebrate."" Di Recording Academy reveal di nominations for all 86 categories for di 2022 GRAMMYs Awards show. Inside di categories, Nigerian musician Wizkid and Femi Kuti get nomination for di Best Global Music Album among oda musicians like musician, Rocky Dawuni, Angelique Kidjo, and Daniel Ho & Friends. Before di 2020 Grammys, 'Best Global Music Album' dey known as di 'Best World Music Album' category. Grammy say dem change di name to make am more relevant, modern and inclusive. ""Di change dey symbolise a move away from di idea of colonialism, folk and 'non-American' wey di former term dey carry as we dey try adapt to current listening trends"", dem add. Drake latest set of composition, Certified Lover Boy, bin collect nomination for rap album, and di single Way 2 Sexy, wey feature Future and Young Thug, bin dey up for rap performance. But im ask for dem to withdraw di nomination before di voting period close, and di Academy honour im request. Im don be long-time critic of di ceremony - even wen im win. ""We dey play opinion-based sport, dis no be factual-based sport,"" im bin tok wen e pick up e award for God's Plan for 2019. ""You already win if pipo dey sing your songs word for word, if dem dey sing for your hometown. You already don dey win, you no need dis right here."" Also absent na The Weeknd, wey refuse to participate for di Grammys after dem snub am last year. Ariana Grande and Doja Cat also refuse to submit dia duets with di star for awards, sake of show of solidarity. But Kanye West no get di memo: Im single Hurricane, wey feature The Weeknd and Lil Baby, make di shortlist for best melodic rap song. Afta she sweep di board for di Brits awards two months ago, Adele dey completely absent from di Grammy shortlists dis year - and di reason dey very simple. Di star comeback single, Easy On Me, and her blockbuster fourth album 30 bin dey come out afta di cut-off date of 30 September, 2021 don pass. Other albums wey miss di deadline include Ed Sheeran = (Equals), Bruno Mars and Anderson Paak's An Evening With Silk Sonic and Taylor Swift Red (Taylor's Version). Expect dem to make an appearance next year instead. For her few short years as a pop star, Billie Eilish don prove to be darling of di Grammy voters. She already make history as di first woman to win all four of di main categories in one night - and dis year, she fit win a couple of other firsts. If she win album of the year for Happier Than Ever, she go become di first artist to take dat title for both their debut album and di follow-up. Di album title track also dey up for record of the year - where Eilish fit become di only person ever to receive dat honour three years back to back."	NIGERIA	https://www.bbc.com/pidgin/tori-60971593
Bread price in Nigeria: Why loaf of bread fit increase?	"E be like say di price of bread for Nigeria go soon increase sake of rising production costs. Bakers under di Premium Breadmakers Association of Nigeria (PBAN) tok say dem wan increase di price of bread so dem no go shut down dia operations. President of PBAN Emmanuel Onuorah tell BBC Pidhin say dis na sake of di high cost of diesel and di fact say materials wey dem dey use produce di bread also don drastically increase. E say dis factors don already make some bakers close dia businesses. ""Many members don close down or sack workers because dem no fit meet up again. Our business dey face loss."" Onuorah say before di Covid-19 pandemic, flour na between N8000 to N10,300 per bag but now na about N22,500. Sugar before na N13,000 now N23,500 and dem still dey threaten say di price go still increase. Softener wey dem dey take make di bread soft well well before N300,000 but now na N650,000 while margarine wey be N5800 don be N18,000. Egg wey be N800 per crate now na N2200 as well as oda preservatives d dey use all don increase. ""Di worst tin be say diesel wey we dey use run our vehicle and generator for our ovens dem increase am for N350 to N850 per litre as pipo shout dem reduce am to N650 to N700 so how di business wan be? ""Our capacity don reduce by 50%. Pesin wey dey do 100 nags now e dey do 40 bags or less, yet we dey pay tax and provide our own light and water, which kain tin be dis?"" ""So as e be so, we dey forced now to increase di price so we go remain in business odawise na die we dey and all do investment you don make go just waste,"" Onuorah tok. Onuorah say though dem dey consider di way things be for Nigerians so pipo still fit afford to buy bread, Di increase go follow di different sizes of bread, so di Jumbo size of bread wey be N800 fit increase to N1200 - N1500 and di sliced bread wey be N500 fit increase to N800 Dis na so dat breadmakers go still dey in business as di inflation don drastically reduce dia profit margin. ""If you look at all di increase in di materials, e don reach about 200% increment."" ""Between 2021 and now, we don get material increase of about 155% but we don increase bread price by only 7%."" ""Check di difference in cost of materials and di price of bread, all na make e be say we dey produce bread wey Nigerians fit see bread on top dia table chop."" ""But now things get to change for us to continue di read business,"" e tok. Four things wey go help di bread industry To help di bread making Industry, di PBAN President Emmanuel Onuorah give three things wey go help to include: Onuorah come tell Nigerians to hold goment to account to check di drastic increase in di price of food items as di inflation rate much. E come ask for understanding from di public so dem go adjust to di increase in di cost of bread."	NIGERIA	https://www.bbc.com/pidgin/tori-60942819
How di life of one taxi driver change forever afta e return $50,000	"Di tori of wetin happun to Emmanuel Tuloe from Liberia get di quality of a modern fable. Di 19-year-old wey wear school uniform (sky blue shirt and navy shorts) look different inside one class wey full of pupils wey dey at least six years younger than im age. But di one-time primary school dropout dey happy. Last year, Emmanuel bin dey struggle to earn a living as motorbike taxi driver wen im find $50,000 ( 40,000) by di side of di road. Dis money dey mix with US and Liberian notes and dem wrap for plastic bag. Emmanuel fit easily pocket dis life-changing amount but e give di money to im aunt to look afta am. And wen di real owner of di money beg for national radio for pipo to help di cash, Emmanuel come forward. Some pipo mock am for im honesty - pipo even laugh and tell am e go die poor. But wetin Emmanuel do bring beta reward wey including di opportunity to enta Ricks Institute wey be one of Liberia most prestigious schools. President George Weah give am $10,000 and one local media owner also give am cash wey im raise from viewers and listeners. Di owner of di money wey e find also donate $1,500-worth of goods to Emmanuel. On top of dis, di one wey big pass na one college for America wey react and offer Emmanuel full scholarship once im complete im secondary education. Thinking about di way some pipo make fun of am for returning di money, Emmanuel tok say e for fit use di money improve im material situation ""but e for no fit give me di opportunity wey I get now. Emmanuel thank God for giving am di rewards and e also dey ""grateful to my parents for teaching me to dey honest"". ""And my message to all young pipo na: e dey good to be honest; no dey take wetin no belong to you."" Di teachers for Ricks appreciate di coming of Emmanuel to di school. ""No be only say we recently benefit from im honesty as a school, e be di second-choice goalkeeper for di school football team,"" Mr Bangbeor tok. Emmanuel na die-hard Chelsea fan, wey dey play for di team alongside students wey dey closer to im age. Classmates to Emmanuel also welcome am for coming to di school. One 11-year-old Bethlene Kelley, call Emmanuel ""great friend wey we like to dey share wit and care for because e dey quiet and e no dey tok too much. E dey loyal, respectful and truthful"". Caleb Cooper wey be 12 years old appreciate Emmanuel for im conduct inside class and for di dormitory. ""E no dey tiff from friends,"" Caleb tok am as e dey laugh. And from di life wey Emmanuel leave behind, motorcycle taxi drivers no appear like dem dey jealous im new prospects. One of dem, Lawrence Fleming wey be 30 years old, tell BBC say im drop out of school wen e dey ninth grade as a teen and im don closely follow Emmanuel tori. ""Na good thing say Emmanuel don go back to school, we thank God for am,"" e tok. As Lawrence stand by im Chinese-made Boxer motorcycle for one busy crossroads town of Brewerville, west of Monrovia, e give im own word of advice. ""Make im remain for school for im future and di future of im children e don get opportunity wey some of us no get."""	NIGERIA	https://www.bbc.com/pidgin/tori-60964972
Dejo Tunfulu: Eight tins you need know about popula Yoruba movies actor	"Popular Nollywood actor, Kunle Tokunbo wey pipo know as Dejo Tunfulu don die. Di cause of im death neva clear but im colleagues for di industry don begin condole wit im family. Di actor dey very popular for Nigerian movie circle especially for Yoruba movies. Na one of di actors, Kunle Afod break di tori of Dejo death for social media - oda actors including Kemi Korede don join to commiserate wit im family. ""Haaaa, dis tin dey very terrible, Daddy Junior, I no believe wetin dey happun"", na so Kunle Afod write. Nobody know wetin really happun to di actor. But tori be say as at Thursday morning Dejo dey strong well well sotay nobody suspect say e dey sick or any tin dey worry am. But what we heard was that until yesterday morning, his wife was very upset, and there was no suspicion that the mill had arrived. But one source for di Yoruba movie industry tell BBC say Dejo bin show some sign of illness. Di actor look very lean and e dey slim everi day - e dey like pesin wey dey dry. Di source wey no wan make we tok im name say Dejo begin cough for set to di extent e begin spit out blood. Na dat time pipo rush am go di Lagos state University Teaching Hospital (LUTH) for Ikeja. Dem say di actor bin don dey sick as di tin start wit runny nose but e no pay attention to am sake of say e fill say e no dey serious. Im real name na Adekunle Adetokunbo but im stage name na Dejo Tunfulu. Dem born am for May 31, 1972 for Idumota Lagos Island, Lagos State. But im parents from Ikija, Abeokuta, Ogun State. E attend Ansar-Ud-Deen, Lagos Island primary school and later go Modern Way Nigeria School of Printing wia e learn printing press. Im major role for Nollywood na comedian for Yoruba movies. Dejo gaon popularity aft aim role for 'Oran' wey Lalude co-produce. Im first screen appearance na for 1987 wen play role for 'Apere Ijogban' wey Kolawole International Theatre Group produce. Di actor first wife die for 2012."	NIGERIA	https://www.bbc.com/pidgin/tori-60956687
Esther Edomobi murder: 'Court don wipe away my tears of many years with dis judgement'- Husband	"Di judgement na sometin wey di family of Esther Edomobi don dey wait for tey tey afta four pipo kill her for her house for Cocaine Estate"", for Obio Akpor local goment area of Rivers State on 24 May, 2008. 14 years afta, di accused pipo wey one follow join be Esther security guard chop sentence of death by hanging. Di trial Judge, Justice Weli Chechey, say di four accused dey guilty as charged say dem tiff property and cash worth millions of pounds. 'Court don wipe away my tears of many years with dis judgement' na wetin Boniface Edomobi, husband to di deceased tok afta dem pass judgement Justice Chechey say di evidence wey di prosecution team present show beyond reasonable doubt say di defendants kill di woman for very bad manner, as dem hit her hard many times across di face wey tear her face open and pluck out her right eye socket. Di four convicts na Zakariah Dauda, Inah-Inah Edet, Sunday Pius, and Isaac Marcus and dem dey stand trial since 2008 for conspiracy, armed robbery, and murder of late Mrs. Edomobi wey bin be di madam to di first accused, Dauda wey she employ as a security guard for her house. Husband to late Mrs. Esther Edomobi, Boniface Edomobi tell BBC Pidgin say dis murder incident happen less than four days after dem employ Dauda to work for dem as security guard for 2008. Im say na im wife convince am to employ Dauda so e pain am well well wen im discover say Dauda naim come kill im wife. Boniface Edomobi say di weekend di incident happen, im travel go dia village for Imo State and e call im wife for evening time and dem two tok but later in di night wen im call her again, her phone ring but she no pick. Di following morning naim one of dia neighbours call am to return back to Port Harcourt shaparly say something don happen and say im children dey im house. Na so e rush come back only to come see say dem don put im wife for mortuary. ""Wen I see my wife deadibody, I faint. Her death really scata me,"" na so im tok. ""God hand dey dis matter because na police by demsef arrest di pipo wey kill my wife without any formal report from us"". Boniface Edomobi tok say afta Dauda and di odas kill im wife, di security guard come di house to pack some of property wit some of foreign currency and load am for im late wife Toyota Avenza jeep to runaway. ""From wetin (Dauda) confess, im say im don dey bribe police N2000 to let am pass without searching till e reach Imo River - di boundary between Rivers and Abia State - na dia one policeman hold am down. Im bribe am N2000 but di policeman no gree collect but say im wan know wia im (Dauda) dey go with all di property. Im come offer di police 8000 to let am pass, but e no gree collect and dey insist say e must speak wit di woman owner of di property first. Na so di policeman delay am till morning. E come tell am to follow am go dia station for Oyigbo to make statement before e go release am but wen dem reach di Oyigbo police station, di policeman handcuff am come drive go Mopol 19. Edomobi say wen dem reach Mopol 19, anoda policeman collect di phone wey dey Dauda hand and switch am on, and come see di picture of im late wife. ""Di policeman ask am (Dauda) weda dem kill di owner of di property wey dem dey carry and e ansa say yes. Na dia im begin narrate how dem take kill her by imsef."" Di Mopol 19 Commander and Commissioner of Police dat time sharpaly mobilise demsef to arrest all di odas wey dey involved before me Boniface return to Port Harcourt. Edomobi say since dat 2008, di convicts bin dey police custody and dem charge dem to court but di case suffer many set backs as e pass from Judge to judge due to transfer of di judges and judiciary strikes until e reach Justice Chechey hand and e deliver judgement. Boniface Edomobi thank di court for di judgment afta many years. ""I feel great and I thank God. My late wife spirit dey very strong and she fight dis battle immediately dem kill her. You see, dem don assassinate some prominent pipo for dis kontri and dem never catch dia killers but in her case, within one hour, dem just pick dem up like fowl from di estate and today, di court don sentence dem to death. So, I thank God and di Judge wey swear say im go see to di end of dis mata wey im don deliver today."" Boniface Edomobi say na God naim help im and im children because e no easy for am to cope without im wife as di children bin dey ages 11, 9, 7 and di last one dey 4-5 years wen dia mama die. Edomobi add say dis judgement don prove say justice delayed no be justice denied and encourage oda pipo wey get case for court to get hope and one day dem go get justice, make dem dey patient and rely on God. 'We go appeal di judgement' - Defence lawyer Nemi Erama and Comfort Amadi lawyers to di defendants tok say dem no happy with di sentencing and say dem go appeal di judgment."	NIGERIA	https://www.bbc.com/pidgin/tori-60943422
Cubana Chief Priest: Why EFCC arrest Cubana Chief Priest	Nigeria anti-corruption police, EFCC don arrest popular socialite Pascal Okechukwu alias Cubana Chief Priest, according to reports. Di Economic and Financial Crimes Commission arrest Cubana Chief Priest on charges wey border on money laundering and tax fraud, local media dey report. According to di report wey dey fly upandan, EFCC gbab am for Lagos airport on Thursday, but dem no let pipo for public know about dis sake of pressure from im associates and family, wey say di mata fit complicate conditions for oda wey likely dey connected to di alleged charge. BBC Pidgin neva fit independently confam dis report as EFCC spokesman Wilson Uwujaren neva respond to our calls and messages. Cubana Chief Priest never post anything for im official Instagram account since di report of im arrest come out. Fi last time e post for social media na four days ago and na video of am watching di Nigeria vs Ghana match for stadium. Cubana Chief Priest wey also call imsef Celebrity barman real name na Pascal Chibuike Okechukwu. Im na business man wey get big investment for entertainment and showbiz - na im get Club Xhrine for Owerri, Imo state. Dem born Cubana Chief Priest for Umuhu Okabia, Orsu Local Government Area of Imo state. Na im be di second son of im parents wey train am for Aba, Abia state wia im learn shoemaking. Cubana Chief Priest later attend Federal Polytechnic Nekede Owerri, wia im earn im first degree. For early 2021 im bag degree as Doctorate of Science for Event and Luxury Hospitality Management from European American university - im announce di degree on im Instagram page on Saturday, April 24, 2021. Pascal Chibuike Okechukwu aka Cubana Chief Priest get wife and children.	NIGERIA	https://www.bbc.com/pidgin/tori-60971846
Pastor Adeboye: Open Heaven author tok about 2023 elections, Kaduna crisis and alleged corruption for Nigeria oil sector	"Di General Overseer of di Redeemed Christian Church of God, Pastor Enoch Adeboye don clear di air about di tok-tok wey dey go upandan say im church members get mandate to support one candidate or political party. Di 80-year-old preacher tok dis one for sermon during di first Sunday of di month service wey dem stream live on Youtube on April 3, 2022.. Pastor Adeboye clear mata say im no be politician and im no go ever be. Some pipo don dey write all manners of article about instructions dem say we bin pass to all members of RCCG,"" im tok. Una wey dey attend di Redeem Church go bear me witness say I neva tell una dis na who you go vote for. Whether in secret or in open, Never! I never tok am say dis na di party una suppose belong to. I neva tok and I no go ever tok am. Because for di Redeemed Christian Church of God every party dey heavily represented. Di only reason I no dey vote na because of I vote for anyone, I go dey unjust to di rest of my children. I be di father of all and I like am dat way. Even as im deny di rumours, Pastor Adeboye say as a Nigerian, you get a duty to participate, vote and be voted for. Im ask e church members make dem no siddon and fold hands and refuse to vote and begin to complain about di goment. Wetin una dey do wen dem dey vote? Pipo come and select for you a goment dem choose for you because you no gree do anytin. ""I sabi say di pipo wey dey carry di fake tori just want distract my attention and I no go ever stop to dey do my duty wey be prayers."" Di Pastor also go further to tok about wetin im neva see for di 2023 elections. For wetin im call im 'truth' Pastor Adeboye say as of now, ""I neva sabi whether or not election go hold next year."" ""No tok say Pastor Adeboye say election no go dey next year o, dat no be wetin I tok. ""Anybody fit don see but me Adeboye I neva see"" Im say im no sabi if election go dey because im father [God] neva tok to am about am at all. Di last time we bin hold election, im tok to me around June of di previous year and dis na April so e no dey late. But God neva tok to me yet. 2023 na still a long time away and I get plenty tins wey dey occupy my mind for which all of una must join me in prayers for. One of di tins wey Pastor Adeboye say e dey bother in mind for now na Kaduna. E mention di security crisis wey dey happun for di Nigerian north-western state. ""You no fit go Kaduna by road, you no fit go Kaduna by air, dem fit attack you for airport. You no fit go Kaduna by train,"" im tok. As a man who be man of prayer, Pastor Adeboye say wetin dey im mind about di insecurity wey dey happun for Kaduna na questions wey bother around: ""Why Kaduna? Who dey try to isolate Kaduna? Why dem dey try isolate Kaduna? Afta Kaduna, wia next?"" Di second thing di popular Pastor mention na di corruption wey dey happun for di kontri oil sector. Pastor Adeboye say e dey news say as of now more than 80% of di oil wey Nigeria dey produce na im some pipo dey allegedly tiff. ""More than 80% of di oil we dey produce, some pipo dey [allegedly] tiff am and nobody son come out to deny am. ""Dis one lead me to plenty questions. Who dey tiff di oil?"" Im ask. ""Wia di money dey go? 80% of wetin suppose be di income of a nation dey go into di hands of some pipo, dat na lot of money. Wetin dem wan do wit di money? Who be di foreign nation wey dey buy dis stolen oil? How many of dis nations of di world be your friends?"" E say na sake of dis questions wey im dey ask imsef make am neva dey think about 2023. Pastor Adeboye say e get plenty things di kontri need to deal with now . Dis no be di first time di popular Pastor don chook mouth for wetin dey happun for di kontri. Im don dey very vocal before about politics, relationships, family plus oda gender issues. Enoch Adejare Adeboye na Nigerian pastor, General Overseer of Redeemed Christian Church of God for Lagos, South West of Nigeria. Di 80-year-old preacher become General Overseer of di church for 1981. Di church wey no dey popular before Adeboye become di General Overseer, get branches for about 196 nations as of (March 2017), including more than 14,000,000 for Nigeria."	NIGERIA	https://www.bbc.com/pidgin/tori-60974296
"America court sentence Nigerian Prince"" to prison for fraud"	"One Nigerian man don get sentence to federal prison for federal fraud violations for Eastern District of Texas, U.S Attorney Brit Featherston of di district announce. Sobanke Idris Sunday Adereti, wey be 24 years plead guilty on October 25, 2021, to passport fraud and attempted bank fraud. U.S. District Judge Jeremy D. Kernodle na im sentence am to 33 months in federal prison today. Di check dey purchase by one fraud victim wey dem deceive into sending money to Adereti, falsely known as ""Robinson Elijah."" E be like say e dey act as money mule to cash di victim checks. Wen dey arrest Adereti, e get additional passports and bank statements in oda names for im possession. Investigators determined say Adereti dey also connected to scams related to business email compromise fraud and oda goment program fraud. Additionally, evidence show say Adereti na di son of one Nigerian traditional ruler and enta di United States on visitor's visa for 2018, wey don expire since. ""Scams to steal money dey around every corner,"" U.S. Attorney Brit Featherston tok. ""Thanks to the keen eye of bank officials, dem arrest Adereti. E dey bad say many of these crimes dey target our vulnerable elder population. E dey up to all of us to share dis awareness and look out for our greatest generation."" One federal grand jury return one indictment charging Adereti with federal violations on April 7, 2021.According to court documents for March 2021, Adereti presente false passport and falsely procured certified check wen e dey try to open one bank account for Flower Mound, Texas. "	NIGERIA	https://www.bbc.com/pidgin/tori-60941162
Nigeria vs Ghana match highlights: Black Stars qualify for Qatar 2022 wit Thomas Partey goal	"Ghana Black Stars don qualify for Qatar 2022 World Cup wit Thomas Partey early goal against Nigeria. Nigeria Super Eagles and Ghana Black Stars bin battle for di key second leg of dia World Cup play-off for Abuja on Tuesday night. Dis na after a 0-0 draw for Kumasi on Friday. Di full time scores make fans for di MKO Abiola Stadium to vex enta di pitch afta final whistle. Nigeria get di second half kick at 19:14' Lagos local time. Moses Simon come in to replace im fellow winger Ademola Lookman. Lookman first start for Super Eagles end early by 19:30' Wit 15 minutes to go inside Abuja. Nigeria still dey chase di goal wey go give dem di World cup ticket. Super Eagles Nigeria introduce veteran Ahmed Musa and Odion Ighalo to replace Peter Etebo and Emmanuel Dennis in search for a goal. Sadiq Umar replace Calvin Bassey for di Super Eagles by 85th minute into second half. Referee Sadok Selmi add five minutes extra time for Nigeria vs Ghana struggle for a spot in Qatar. Ghana just hold on to return to di World Cup after missing out on dia trip to Russia four years ago. Di game end in favour of di Black Stars. Ghana midfielder Thomas Partey 14th minute shot from outside di box go through Francis Uzoho hands record Black Stars first goal on Tuesday for Abuja. Super Eagles bounce back through di 22 minute penalty from William Troost Ekong. Victor Osimhen 34th minute goal wey for give Super Eagles first half lead dey disallowed for off side rule. Half time end wit one goal draw for both teams. Advantage for Ghana as di Black Stars grab di important away goal early on inside Abuja. Sadok Selmi na im be di main referee wey dey officiate di match. Nigeria vs Ghana match time: Di match dey start by 6PM Nigerian time (17:00hrs) GMT - dat na 5PM Accra time. Nigeria vs Ghana match Venue: Di long time arch-rivals dey storm di 60, 000 capacity Moshood Abiola National Stadium wia di match dey hold wit dia head high. Nigeria dey hope say dia home advantage fit inspire dem to book dia place for Qatar later dis year. Coach Austin Eguavoen make five changes to im team wey play draw wit Ghana last Friday. Di starting 11 for di crucial second leg tie inside Abuja include: Aside goalkeeping, every oda wing get changes. Zaidu Sanusi go start from di substitute bench as Rangers defender Calvin Bassey replace am. For midfield, Joe Aribo get new partners in Oghenekaro Etebo and Frank Onyeka. Victor Osimhen go work upfront with Ademola Lookman and Emmanuel Dennis. See full starting squad 23. Francis Uzoho (GK) 2. Ola Aina 5. William Ekong 6. Leon Balogun 18. Calvin Bassey 4. Frank Onyeka 8. Oghenekaro Etebo 10. Joe Aribo 21. Emmanuel Dennis 12. Ademola Lookman 9. Victor Osimhen See Black Stars starting XI Nigeria goment announce free bus transportation for fans wey go like go di stadium plus 20,000 free tickets. Fans don begin find dia way enter di MKO Abiola stadium for Abuja ahead of Nigeria, Ghana match dis evening. While di Ghana embassy also announce free tickets for dia citizens wey wan go stadium. Afta di first leg end 0-0, dia must be winner for dis return leg. Weda na from regulation time, through extra-time or penalties. Unlike Uefa competitions, Fifa still dey use away goal rule to determine eventual winners afta dem don play home and away. According to Fifa: ""Di aggregate score, wey be di team wit di most goals from di two matches, go determine di winner of Home & Away competition. ""If di game still dey tied, di side wit di most away goals go dey declared as di winner."" Wetin dis one mean say for Nigeria to qualify, dem must win Ghana either during 90 minutes, for extra-time or through penalties (if di match still dey goalless afta 120 mins). For Ghana, dem must at least score Nigeria for starters. Di Black Stars go qualify if di match end for score draw e.g. 2-2. Dem go also progress if dem beat Nigeria for Abuja. Ghana go qualify if dem win Nigeria for penalties (if di match still dey goalless afta 120 mins). Defeat go see dem miss out on qualification. Di last time dis two kontris meet, na on Friday 25 March but games between di two go way back as 1950. Ghana and Nigeria don meet 57 times across all competitions. Di Black Stars don win 25 while di Super Eagles don win 12 and di oda 20 games end for draw. Na only one time Nigeria win out of di 23 times wey Ghana don host."	NIGERIA	https://www.bbc.com/pidgin/sport-60917628
Super Eagles: Nigeria Football Federation don drop Augustine Eguavoen as head coach	"Augustine Eguavoen don step down as interim coach and Technical Adviser wit immediate effect. Di Nigerian Football Federation (NFF) announce dis one for statement on Thursday, 31 March, and say dem also withdraw di two and half year contract wey dem bin give coaches and don sack all di technical crew for di team wit immediate effect. Dis dey come afta di Super Eagles of Nigeria fail to qualify for di 2022 Fifa World Cup. Di NFF General Secretary, Dr Mohammed Sanusi sat ""we thank di coaches and team officials for dia service to di nation and wishj dem success for dia future doings."" Di NFF also promise say dem go announce new crew soon afta dem do do proper review. Tori don dey fly up and down say di M.K.O Abiola National Stadium for Abuja don dey banned by Fifa sake of di kasala wey happun for dia. On Tuesday, one CAF medic die afta kasala bin burst for di stadium sake of say Nigeria no qualify afta dia match against di Black Stars of Ghana. Tori be say Dr Joseph Kabungo wey be di doping control officer pass away from cardiac arrest. But as at now, NFF tok-tok pesin say Fifa neva tell dem about any ban. Shortly afta di game, as di Nigerian players dey enter inside di locker room, some angry fans begin stone dem with plastic water bottles. Dem stone dem empty can drinks, some of dem say; ""We dey vex as we use our money buy ticket, pay transport come stadium to come watch dis yeye match, dis Super Eagles no play well at all, we dey vex."" Few minutes later some fans run enta di pitch. BBC Pidgin wey tanda for di stadium to for live commentary fit report say for di first few minutes wey fans run inside di pitch dem bin no dey violent, dem neva start to destroy tins. From wetin BBC Pidgin tori pipo eyes see, some of di fans bin dey snap pictures for di brand new pitch. Dem pose for di goal post area, inside di net and for di technical crew stand. As di crowd for di pitch encroachment begin dey increase, one security personnel spray tear gas, na dat time di real commotion start. Pipo wey dey di pitch begin run for safety, na dat moment di angry fans start to destroy tins. BBC Pidgin tori pipo see as dem tear di net for one of di goal post and how dem begin destroy di technical crew and substitute bench. But no stampede as some tori dey fly upandan. Di Nigeria vs Ghana WorldCup playoffs na di first ogbonge International match wey dey happun for di Moshood Abiola National stadium and for di Nigeria Capital Abuja for over 10 years."	NIGERIA	https://www.bbc.com/pidgin/tori-60937583
Abuja-Kaduna train: Dia names, faces and stories of some of di Nigerians wey Monday gunmen attack affect	On 28 March, 2022, some bandits set explosives for di train track wey dey run between Abuja and Kaduna. Afta di train come dey forced to stop on dat Monday evening, na so di jaguda pipi start dey shoot - eyewitness videos show as di train spoil finish and den tori comot say pipo die, some wound and dem kidnap oda passengers. Two days afta as e no too sure how pipo bin dey di tran but di Kaduna state goment say from di manifest dem collect from di Nigeria Railway Corporation (NRC) na 362 pipo dey on board but oda reports dey tok say say e pass 900 pipo for di train. As e be say many pipo no dey use road travel again especially for di Abuja-Kaduna route because of constant kidnapping for di road wey dey connect to the north-western part of di kontri. For many, di train travel as safer alternative. Di latest be say di Kaduna state emergency management agency don ask families to contact dem for inquiries or provide informate on passengers wey travel on di train on 28 March. Dr Chinelo Nwando Canada bound doctor Chinelo bin dey work with St Gerald hospital for Kaduna before she lose her life for di attack. Secretary of di Nigeria Medical Association Kaduna state branch, Aisha Mustapha confam her death wia she also add say di doctor suppose travel to Canada on Friday before di attack cut her life short. NMA describe di doctor as dedicated to her job and say di medical profession go really miss her. Social media bin full wit tributes for Dr Chinelo as many pipo bin say she dey very gentle and kind. Barrister Musa Lawal Ozigi Barrister Ozigin bin dey work as Secretary General for Trade Union Congress (TUC) for Nigeria. Presido of di TUC Nigeria Comrade Quadri Olaleye na im confam di death and add say dem lose dia Kwara state chairmo for di attack. Dem bin describe di late barrister as pesin wey dey evribodi wey meet am. Olaleye say dem bin dey travel to Kaduna for engagement wey suppose happun on Tuesday, 29 March, 2022. Abdu Isa Kofar Mata Abdu Isa Kofar Mata before di train attack bin dey work as di director board for technical education. Im younger brother Mukhtar tell BBC Pidgin say e die from gunshots and dat di family dey devastated over im death. Dem describe m as pesin wey dey always ready to help odas wey dey in need. Nuhu Danja Danja dey work as commissioner of health for Katsina state and e dey among survivors. Ibrahim Almu Gafai of di health ministry for Katsina state tell tori pipo say di commissioner suffer gunshot for im feet wey lead to am lose two of im toes. E also dey for hospital for Kaduna state dey receive treatment for hospital. Alhaji Ibrahim Wakkala Wakkala wey bin serve as deputy govnor of Zamfara state under previous govnor, Abdulaziz Yari dey among pipo inside di train. Im media aide, Yusuf Idris tell tori pipo for Kaduna say dem shoot im boss for leg during di attack and e presently dey receive treatment for hospital. Di former deputy govnor wey also speak to BBC from im hospital bed say e thank God for sparing im life especially as say some passengers no make am and dat operation go soon happun to remove bullet from im leg.	NIGERIA	https://www.bbc.com/pidgin/tori-60926297
